id,company_id,data_point,date_of_data,internal_company_id,report_type,created_by,created_date,last_modified_by,last_modified_date
577961,23199,0.538461538461538,2023-03-25,94,5,BATCH,2023-03-25 23:00:58.4560000,BATCH,2023-03-25 23:00:58.4560000
577407,23199,0.41025641025641,2023-03-24,94,5,BATCH,2023-03-24 23:00:53.6520000,BATCH,2023-03-24 23:00:53.6520000
577196,19900,0.836538461538462,2023-03-24,93,5,BATCH,2023-03-24 23:00:43.7390000,BATCH,2023-03-24 23:00:43.7390000
577528,20919,0.782857142857143,2023-03-24,95,5,BATCH,2023-03-24 23:01:03.7890000,BATCH,2023-03-24 23:01:03.7890000
576877,20919,0.782857142857143,2023-03-23,95,5,BATCH,2023-03-23 23:00:53.0170000,BATCH,2023-03-23 23:00:53.0170000
576759,19900,0.836538461538462,2023-03-23,93,5,BATCH,2023-03-23 23:00:41.5410000,BATCH,2023-03-23 23:00:41.5410000
576843,23199,0.41025641025641,2023-03-23,94,5,BATCH,2023-03-23 23:00:48.2000000,BATCH,2023-03-23 23:00:48.2000000
576559,23199,0.41025641025641,2023-03-22,94,5,BATCH,2023-03-22 23:00:38.7140000,BATCH,2023-03-22 23:00:38.7140000
576574,19900,0.696969696969697,2023-03-22,93,5,BATCH,2023-03-22 23:00:41.2780000,BATCH,2023-03-22 23:00:41.2780000
576614,20919,0.708571428571429,2023-03-22,95,5,BATCH,2023-03-22 23:00:45.3020000,BATCH,2023-03-22 23:00:45.3020000
576048,20919,0.685714285714286,2023-03-21,95,5,BATCH,2023-03-21 23:02:19.4530000,BATCH,2023-03-21 23:02:19.4530000
576100,19900,0.686868686868687,2023-03-21,93,5,BATCH,2023-03-21 23:02:23.6900000,BATCH,2023-03-21 23:02:23.6900000
576025,23199,0.41025641025641,2023-03-21,94,5,BATCH,2023-03-21 23:02:14.0950000,BATCH,2023-03-21 23:02:14.0950000
575346,23199,0.41025641025641,2023-03-20,94,5,BATCH,2023-03-20 23:01:30.6060000,BATCH,2023-03-20 23:01:30.6060000
575273,19900,0.686868686868687,2023-03-20,93,5,BATCH,2023-03-20 23:01:26.3060000,BATCH,2023-03-20 23:01:26.3060000
575643,20919,0.651428571428571,2023-03-20,95,5,BATCH,2023-03-20 23:01:46.4760000,BATCH,2023-03-20 23:01:46.4760000
574491,20919,0.634285714285714,2023-03-19,95,5,BATCH,2023-03-19 23:00:32.5230000,BATCH,2023-03-19 23:00:32.5230000
574390,19900,0.686868686868687,2023-03-19,93,5,BATCH,2023-03-19 23:00:23.7920000,BATCH,2023-03-19 23:00:23.7920000
574418,23199,0.282051282051282,2023-03-19,94,5,BATCH,2023-03-19 23:00:26.4500000,BATCH,2023-03-19 23:00:26.4500000
574173,23199,0.282051282051282,2023-03-18,94,5,BATCH,2023-03-18 23:00:52.2440000,BATCH,2023-03-18 23:00:52.2440000
573916,19900,0.717171717171717,2023-03-18,93,5,BATCH,2023-03-18 23:00:40.4610000,BATCH,2023-03-18 23:00:40.4610000
574222,20919,0.628571428571429,2023-03-18,95,5,BATCH,2023-03-18 23:00:58.5780000,BATCH,2023-03-18 23:00:58.5780000
573480,20919,0.685714285714286,2023-03-17,95,5,BATCH,2023-03-17 23:00:44.1460000,BATCH,2023-03-17 23:00:44.1460000
573381,19900,0.757575757575758,2023-03-17,93,5,BATCH,2023-03-17 23:00:36.5350000,BATCH,2023-03-17 23:00:36.5350000
573465,23199,0.358974358974359,2023-03-17,94,5,BATCH,2023-03-17 23:00:41.6540000,BATCH,2023-03-17 23:00:41.6540000
573250,23199,0.512820512820513,2023-03-16,94,5,BATCH,2023-03-16 23:01:01.4700000,BATCH,2023-03-16 23:01:01.4700000
572949,19900,0.757575757575758,2023-03-16,93,5,BATCH,2023-03-16 23:00:48.5110000,BATCH,2023-03-16 23:00:48.5110000
573293,20919,0.691428571428572,2023-03-16,95,5,BATCH,2023-03-16 23:01:07.1980000,BATCH,2023-03-16 23:01:07.1980000
571774,20919,0.697142857142857,2023-03-15,95,5,BATCH,2023-03-15 23:02:38.4100000,BATCH,2023-03-15 23:02:38.4100000
571542,19900,0.717171717171717,2023-03-15,93,5,BATCH,2023-03-15 23:02:24.4130000,BATCH,2023-03-15 23:02:24.4130000
571687,23199,0.512820512820513,2023-03-15,94,5,BATCH,2023-03-15 23:02:30.7760000,BATCH,2023-03-15 23:02:30.7760000
570858,23199,0.512820512820513,2023-03-14,94,5,BATCH,2023-03-14 23:02:35.1700000,BATCH,2023-03-14 23:02:35.1700000
570598,19900,0.717171717171717,2023-03-14,93,5,BATCH,2023-03-14 23:02:22.1600000,BATCH,2023-03-14 23:02:22.1600000
570879,20919,0.702857142857143,2023-03-14,95,5,BATCH,2023-03-14 23:02:37.8070000,BATCH,2023-03-14 23:02:37.8070000
567619,20919,0.651428571428571,2023-03-13,95,5,BATCH,2023-03-13 23:02:35.6940000,BATCH,2023-03-13 23:02:35.6940000
567224,19900,0.96969696969697,2023-03-13,93,5,BATCH,2023-03-13 23:02:09.3310000,BATCH,2023-03-13 23:02:09.3310000
567350,23199,0.41025641025641,2023-03-13,94,5,BATCH,2023-03-13 23:02:17.7910000,BATCH,2023-03-13 23:02:17.7910000
566460,23199,0.41025641025641,2023-03-12,94,5,BATCH,2023-03-12 23:00:37.9510000,BATCH,2023-03-12 23:00:37.9510000
566186,19900,0.97979797979798,2023-03-12,93,5,BATCH,2023-03-12 23:00:23.3790000,BATCH,2023-03-12 23:00:23.3790000
566505,20919,0.634285714285714,2023-03-12,95,5,BATCH,2023-03-12 23:00:43.8520000,BATCH,2023-03-12 23:00:43.8520000
566015,20919,0.634285714285714,2023-03-11,95,5,BATCH,2023-03-11 23:00:41.3230000,BATCH,2023-03-11 23:00:41.3230000
565697,19900,0.919191919191919,2023-03-11,93,5,BATCH,2023-03-11 23:00:21.7800000,BATCH,2023-03-11 23:00:21.7800000
565969,23199,0.41025641025641,2023-03-11,94,5,BATCH,2023-03-11 23:00:35.6450000,BATCH,2023-03-11 23:00:35.6450000
565483,23199,0.41025641025641,2023-03-10,94,5,BATCH,2023-03-10 23:00:59.3180000,BATCH,2023-03-10 23:00:59.3180000
565208,19900,0.96969696969697,2023-03-10,93,5,BATCH,2023-03-10 23:00:43.8100000,BATCH,2023-03-10 23:00:43.8100000
565513,20919,0.622857142857143,2023-03-10,95,5,BATCH,2023-03-10 23:01:02.4690000,BATCH,2023-03-10 23:01:02.4690000
565072,20919,0.631578947368421,2023-03-09,95,5,BATCH,2023-03-09 23:00:59.6040000,BATCH,2023-03-09 23:00:59.6040000
564743,19900,0.96969696969697,2023-03-09,93,5,BATCH,2023-03-09 23:00:40.7760000,BATCH,2023-03-09 23:00:40.7760000
565062,23199,0.384615384615385,2023-03-09,94,5,BATCH,2023-03-09 23:00:58.5190000,BATCH,2023-03-09 23:00:58.5190000
564320,23199,0.384615384615385,2023-03-08,94,5,BATCH,2023-03-08 23:00:47.3960000,BATCH,2023-03-08 23:00:47.3960000
564268,19900,0.96969696969697,2023-03-08,93,5,BATCH,2023-03-08 23:00:42.4440000,BATCH,2023-03-08 23:00:42.4440000
564572,20919,0.631578947368421,2023-03-08,95,5,BATCH,2023-03-08 23:01:00.7580000,BATCH,2023-03-08 23:01:00.7580000
563781,20919,0.64327485380117,2023-03-07,95,5,BATCH,2023-03-07 23:00:37.5170000,BATCH,2023-03-07 23:00:37.5170000
563689,19900,0.961904761904762,2023-03-07,93,5,BATCH,2023-03-07 23:00:26.9630000,BATCH,2023-03-07 23:00:26.9630000
563733,23199,0.538461538461538,2023-03-07,94,5,BATCH,2023-03-07 23:00:31.6560000,BATCH,2023-03-07 23:00:31.6560000
542963,23199,0.538461538461538,2023-03-06,94,5,BATCH,2023-03-06 23:00:44.4000000,BATCH,2023-03-06 23:00:44.4000000
542727,20919,0.614035087719298,2023-03-06,95,5,BATCH,2023-03-06 23:00:36.2320000,BATCH,2023-03-06 23:00:36.2320000
542515,20919,0.608187134502924,2023-03-05,95,5,BATCH,2023-03-05 23:00:26.6200000,BATCH,2023-03-05 23:00:26.6200000
542483,23199,0.538461538461538,2023-03-05,94,5,BATCH,2023-03-05 23:00:23.9630000,BATCH,2023-03-05 23:00:23.9630000
542242,19900,0.961904761904762,2023-03-05,93,5,BATCH,2023-03-05 23:00:18.4290000,BATCH,2023-03-05 23:00:18.4290000
542065,19900,0.952380952380952,2023-03-04,93,5,BATCH,2023-03-04 23:03:12.6850000,BATCH,2023-03-04 23:03:12.6850000
541961,23199,0.538461538461538,2023-03-04,94,5,BATCH,2023-03-04 23:03:06.9920000,BATCH,2023-03-04 23:03:06.9920000
541995,20919,0.672514619883041,2023-03-04,95,5,BATCH,2023-03-04 23:03:09.8520000,BATCH,2023-03-04 23:03:09.8520000
539243,20919,0.695906432748538,2023-03-03,95,5,BATCH,2023-03-03 23:02:47.7000000,BATCH,2023-03-03 23:02:47.7000000
539211,23199,0.538461538461538,2023-03-03,94,5,BATCH,2023-03-03 23:02:45.0800000,BATCH,2023-03-03 23:02:45.0800000
538947,19900,0.961904761904762,2023-03-03,93,5,BATCH,2023-03-03 23:02:38.3620000,BATCH,2023-03-03 23:02:38.3620000
536999,19900,0.971428571428571,2023-03-02,93,5,BATCH,2023-03-02 23:00:36.5680000,BATCH,2023-03-02 23:00:36.5680000
537114,23199,0.538461538461538,2023-03-02,94,5,BATCH,2023-03-02 23:00:40.6330000,BATCH,2023-03-02 23:00:40.6330000
537286,20919,0.707602339181287,2023-03-02,95,5,BATCH,2023-03-02 23:00:44.8610000,BATCH,2023-03-02 23:00:44.8610000
516089,20919,0.719298245614035,2023-03-01,95,5,BATCH,2023-03-01 23:00:36.3770000,BATCH,2023-03-01 23:00:36.3770000
516077,23199,0.538461538461538,2023-03-01,94,5,BATCH,2023-03-01 23:00:35.5990000,BATCH,2023-03-01 23:00:35.5990000
515844,19900,0.971428571428571,2023-03-01,93,5,BATCH,2023-03-01 23:00:30.6830000,BATCH,2023-03-01 23:00:30.6830000
515322,19900,0.971428571428571,2023-02-28,93,5,BATCH,2023-02-28 23:00:18.0420000,BATCH,2023-02-28 23:00:18.0420000
515582,23199,0.538461538461538,2023-02-28,94,5,BATCH,2023-02-28 23:00:27.0350000,BATCH,2023-02-28 23:00:27.0350000
515457,20919,0.719298245614035,2023-02-28,95,5,BATCH,2023-02-28 23:00:21.7010000,BATCH,2023-02-28 23:00:21.7010000
476329,20919,0.719298245614035,2023-02-27,95,5,BATCH,2023-02-27 23:01:55.1800000,BATCH,2023-02-27 23:01:55.1800000
475823,23199,0.538461538461538,2023-02-27,94,5,BATCH,2023-02-27 23:01:21.0030000,BATCH,2023-02-27 23:01:21.0030000
448969,23199,0.538461538461538,2023-02-26,94,5,BATCH,2023-02-26 23:00:56.9850000,BATCH,2023-02-26 23:00:56.9850000
448640,19900,0.971428571428571,2023-02-26,93,5,BATCH,2023-02-26 23:00:38.8010000,BATCH,2023-02-26 23:00:38.8010000
448686,20919,0.549707602339181,2023-02-26,95,5,BATCH,2023-02-26 23:00:40.6840000,BATCH,2023-02-26 23:00:40.6840000
448489,20919,0.549707602339181,2023-02-25,95,5,BATCH,2023-02-25 23:00:58.1420000,BATCH,2023-02-25 23:00:58.1420000
448170,19900,0.904761904761905,2023-02-25,93,5,BATCH,2023-02-25 23:00:39.7460000,BATCH,2023-02-25 23:00:39.7460000
448498,23199,0.538461538461538,2023-02-25,94,5,BATCH,2023-02-25 23:00:59.8430000,BATCH,2023-02-25 23:00:59.8430000
447519,23199,0.692307692307692,2023-02-24,94,5,BATCH,2023-02-24 23:01:02.0630000,BATCH,2023-02-24 23:01:02.0630000
447493,19900,0.857142857142857,2023-02-24,93,5,BATCH,2023-02-24 23:00:59.3070000,BATCH,2023-02-24 23:00:59.3070000
447798,20919,0.549707602339181,2023-02-24,95,5,BATCH,2023-02-24 23:01:23.1590000,BATCH,2023-02-24 23:01:23.1590000
442015,20919,0.542857142857143,2023-02-23,95,5,BATCH,2023-02-23 23:01:03.7540000,BATCH,2023-02-23 23:01:03.7540000
442083,19900,0.857142857142857,2023-02-23,93,5,BATCH,2023-02-23 23:01:08.2960000,BATCH,2023-02-23 23:01:08.2960000
441923,23199,0.692307692307692,2023-02-23,94,5,BATCH,2023-02-23 23:00:56.7490000,BATCH,2023-02-23 23:00:56.7490000
418417,23199,0.692307692307692,2023-02-22,94,5,BATCH,2023-02-22 23:04:32.1550000,BATCH,2023-02-22 23:04:32.1550000
418717,19900,0.904761904761905,2023-02-22,93,5,BATCH,2023-02-22 23:04:46.8360000,BATCH,2023-02-22 23:04:46.8360000
418438,20919,0.56,2023-02-22,95,5,BATCH,2023-02-22 23:04:34.1710000,BATCH,2023-02-22 23:04:34.1710000
409012,20919,0.571428571428571,2023-02-21,95,5,BATCH,2023-02-21 23:03:36.8800000,BATCH,2023-02-21 23:03:36.8800000
408981,19900,0.904761904761905,2023-02-21,93,5,BATCH,2023-02-21 23:03:33.6400000,BATCH,2023-02-21 23:03:33.6400000
408971,23199,0.692307692307692,2023-02-21,94,5,BATCH,2023-02-21 23:03:32.5760000,BATCH,2023-02-21 23:03:32.5760000
406570,23199,0.692307692307692,2023-02-20,94,5,BATCH,2023-02-20 23:00:40.3200000,BATCH,2023-02-20 23:00:40.3200000
406913,19900,0.885714285714286,2023-02-20,93,5,BATCH,2023-02-20 23:00:57.4990000,BATCH,2023-02-20 23:00:57.4990000
406589,20919,0.68,2023-02-20,95,5,BATCH,2023-02-20 23:00:42.1160000,BATCH,2023-02-20 23:00:42.1160000
404555,20919,0.68,2023-02-19,95,5,BATCH,2023-02-19 23:00:48.8870000,BATCH,2023-02-19 23:00:48.8870000
404274,19900,0.866666666666667,2023-02-19,93,5,BATCH,2023-02-19 23:00:34.9090000,BATCH,2023-02-19 23:00:34.9090000
404294,23199,0.461538461538462,2023-02-19,94,5,BATCH,2023-02-19 23:00:35.7790000,BATCH,2023-02-19 23:00:35.7790000
404046,23199,0.461538461538462,2023-02-18,94,5,BATCH,2023-02-18 23:00:43.9170000,BATCH,2023-02-18 23:00:43.9170000
403778,19900,0.914285714285714,2023-02-18,93,5,BATCH,2023-02-18 23:00:32.3370000,BATCH,2023-02-18 23:00:32.3370000
404077,20919,0.645714285714286,2023-02-18,95,5,BATCH,2023-02-18 23:00:47.8490000,BATCH,2023-02-18 23:00:47.8490000
403631,20919,0.702857142857143,2023-02-17,95,5,BATCH,2023-02-17 23:00:59.1840000,BATCH,2023-02-17 23:00:59.1840000
403331,19900,0.933333333333333,2023-02-17,93,5,BATCH,2023-02-17 23:00:39.9730000,BATCH,2023-02-17 23:00:39.9730000
403581,23199,0.333333333333333,2023-02-17,94,5,BATCH,2023-02-17 23:00:53.4420000,BATCH,2023-02-17 23:00:53.4420000
403056,23199,0.333333333333333,2023-02-16,94,5,BATCH,2023-02-16 23:00:48.1750000,BATCH,2023-02-16 23:00:48.1750000
402813,19900,0.971428571428571,2023-02-16,93,5,BATCH,2023-02-16 23:00:40.1740000,BATCH,2023-02-16 23:00:40.1740000
403087,20919,0.68,2023-02-16,95,5,BATCH,2023-02-16 23:00:50.6750000,BATCH,2023-02-16 23:00:50.6750000
383702,20919,0.691428571428572,2023-02-15,95,5,BATCH,2023-02-15 23:00:46.2580000,BATCH,2023-02-15 23:00:46.2580000
383396,19900,0.933333333333333,2023-02-15,93,5,BATCH,2023-02-15 23:00:35.1050000,BATCH,2023-02-15 23:00:35.1050000
383545,23199,0.333333333333333,2023-02-15,94,5,BATCH,2023-02-15 23:00:39.5130000,BATCH,2023-02-15 23:00:39.5130000
383001,23199,0.333333333333333,2023-02-14,94,5,BATCH,2023-02-14 23:00:36.2050000,BATCH,2023-02-14 23:00:36.2050000
382920,19900,0.714285714285714,2023-02-14,93,5,BATCH,2023-02-14 23:00:33.9390000,BATCH,2023-02-14 23:00:33.9390000
383066,20919,0.685714285714286,2023-02-14,95,5,BATCH,2023-02-14 23:00:40.4600000,BATCH,2023-02-14 23:00:40.4600000
382775,20919,0.68,2023-02-13,95,5,BATCH,2023-02-13 23:00:43.6590000,BATCH,2023-02-13 23:00:43.6590000
382497,19900,0.704761904761905,2023-02-13,93,5,BATCH,2023-02-13 23:00:34.6210000,BATCH,2023-02-13 23:00:34.6210000
382544,23199,0.333333333333333,2023-02-13,94,5,BATCH,2023-02-13 23:00:36.1940000,BATCH,2023-02-13 23:00:36.1940000
382286,23199,0.333333333333333,2023-02-12,94,5,BATCH,2023-02-12 23:00:40.5870000,BATCH,2023-02-12 23:00:40.5870000
382034,19900,0.723809523809524,2023-02-12,93,5,BATCH,2023-02-12 23:00:32.4730000,BATCH,2023-02-12 23:00:32.4730000
382326,20919,0.702857142857143,2023-02-12,95,5,BATCH,2023-02-12 23:00:43.1010000,BATCH,2023-02-12 23:00:43.1010000
381747,20919,0.697142857142857,2023-02-11,95,5,BATCH,2023-02-11 23:00:32.9110000,BATCH,2023-02-11 23:00:32.9110000
381655,19900,0.628571428571429,2023-02-11,93,5,BATCH,2023-02-11 23:00:28.9900000,BATCH,2023-02-11 23:00:28.9900000
381724,23199,0.333333333333333,2023-02-11,94,5,BATCH,2023-02-11 23:00:31.4740000,BATCH,2023-02-11 23:00:31.4740000
381450,23199,0.333333333333333,2023-02-10,94,5,BATCH,2023-02-10 23:00:21.3310000,BATCH,2023-02-10 23:00:21.3310000
381214,19900,0.580952380952381,2023-02-10,93,5,BATCH,2023-02-10 23:00:14.5400000,BATCH,2023-02-10 23:00:14.5400000
381438,20919,0.685714285714286,2023-02-10,95,5,BATCH,2023-02-10 23:00:20.3500000,BATCH,2023-02-10 23:00:20.3500000
380883,20919,0.697142857142857,2023-02-09,95,5,BATCH,2023-02-09 23:02:05.8330000,BATCH,2023-02-09 23:02:05.8330000
380945,19900,0.628571428571429,2023-02-09,93,5,BATCH,2023-02-09 23:02:08.6430000,BATCH,2023-02-09 23:02:08.6430000
380849,23199,0.333333333333333,2023-02-09,94,5,BATCH,2023-02-09 23:02:02.9840000,BATCH,2023-02-09 23:02:02.9840000
380229,23199,0.205128205128205,2023-02-08,94,5,BATCH,2023-02-08 23:01:39.8350000,BATCH,2023-02-08 23:01:39.8350000
380176,19900,0.619047619047619,2023-02-08,93,5,BATCH,2023-02-08 23:01:38.1650000,BATCH,2023-02-08 23:01:38.1650000
380279,20919,0.697142857142857,2023-02-08,95,5,BATCH,2023-02-08 23:01:43.6590000,BATCH,2023-02-08 23:01:43.6590000
379075,20919,0.697142857142857,2023-02-07,95,5,BATCH,2023-02-07 23:00:23.5240000,BATCH,2023-02-07 23:00:23.5240000
379052,19900,0.676190476190476,2023-02-07,93,5,BATCH,2023-02-07 23:00:22.5740000,BATCH,2023-02-07 23:00:22.5740000
379124,23199,0.205128205128205,2023-02-07,94,5,BATCH,2023-02-07 23:00:25.5100000,BATCH,2023-02-07 23:00:25.5100000
378780,23199,0.205128205128205,2023-02-06,94,5,BATCH,2023-02-06 23:00:11.5250000,BATCH,2023-02-06 23:00:11.5250000
378689,19900,0.676190476190476,2023-02-06,93,5,BATCH,2023-02-06 23:00:09.5050000,BATCH,2023-02-06 23:00:09.5050000
378859,20919,0.645714285714286,2023-02-06,95,5,BATCH,2023-02-06 23:00:14.5450000,BATCH,2023-02-06 23:00:14.5450000
378485,20919,0.6,2023-02-05,95,5,BATCH,2023-02-05 23:00:20.7840000,BATCH,2023-02-05 23:00:20.7840000
378465,19900,0.723809523809524,2023-02-05,93,5,BATCH,2023-02-05 23:00:19.7160000,BATCH,2023-02-05 23:00:19.7160000
378453,23199,0.205128205128205,2023-02-05,94,5,BATCH,2023-02-05 23:00:18.8510000,BATCH,2023-02-05 23:00:18.8510000
378236,23199,0.230769230769231,2023-02-04,94,5,BATCH,2023-02-04 23:00:11.2100000,BATCH,2023-02-04 23:00:11.2100000
378152,19900,0.733333333333333,2023-02-04,93,5,BATCH,2023-02-04 23:00:09.2560000,BATCH,2023-02-04 23:00:09.2560000
378266,20919,0.622857142857143,2023-02-04,95,5,BATCH,2023-02-04 23:00:13.0250000,BATCH,2023-02-04 23:00:13.0250000
377837,20919,0.6,2023-02-03,95,5,BATCH,2023-02-03 23:00:38.4700000,BATCH,2023-02-03 23:00:38.4700000
377868,19900,0.733333333333333,2023-02-03,93,5,BATCH,2023-02-03 23:00:40.0480000,BATCH,2023-02-03 23:00:40.0480000
377786,23199,0.307692307692308,2023-02-03,94,5,BATCH,2023-02-03 23:00:34.8840000,BATCH,2023-02-03 23:00:34.8840000
374072,23199,0.307692307692308,2023-02-02,94,5,BATCH,2023-02-02 23:00:22.2850000,BATCH,2023-02-02 23:00:22.2850000
373995,19900,0.80952380952381,2023-02-02,93,5,BATCH,2023-02-02 23:00:20.3370000,BATCH,2023-02-02 23:00:20.3370000
374123,20919,0.6,2023-02-02,95,5,BATCH,2023-02-02 23:00:25.8860000,BATCH,2023-02-02 23:00:25.8860000
373693,20919,0.691428571428572,2023-02-01,95,5,BATCH,2023-02-01 23:00:25.4910000,BATCH,2023-02-01 23:00:25.4910000
373742,19900,0.80952380952381,2023-02-01,93,5,BATCH,2023-02-01 23:00:27.5420000,BATCH,2023-02-01 23:00:27.5420000
373611,23199,0.307692307692308,2023-02-01,94,5,BATCH,2023-02-01 23:00:21.0640000,BATCH,2023-02-01 23:00:21.0640000
372863,23199,0.307692307692308,2023-01-31,94,5,BATCH,2023-01-31 23:00:12.6060000,BATCH,2023-01-31 23:00:12.6060000
372811,19900,0.857142857142857,2023-01-31,93,5,BATCH,2023-01-31 23:00:11.3730000,BATCH,2023-01-31 23:00:11.3730000
372899,20919,0.748571428571429,2023-01-31,95,5,BATCH,2023-01-31 23:00:14.7770000,BATCH,2023-01-31 23:00:14.7770000
355210,20919,0.817142857142857,2023-01-30,95,5,BATCH,2023-01-30 23:00:29.1740000,BATCH,2023-01-30 23:00:29.1740000
355248,19900,0.857142857142857,2023-01-30,93,5,BATCH,2023-01-30 23:00:30.8980000,BATCH,2023-01-30 23:00:30.8980000
355118,23199,0.307692307692308,2023-01-30,94,5,BATCH,2023-01-30 23:00:24.2720000,BATCH,2023-01-30 23:00:24.2720000
344075,23199,0.307692307692308,2023-01-29,94,5,BATCH,2023-01-29 23:00:27.8630000,BATCH,2023-01-29 23:00:27.8630000
344015,19900,0.857142857142857,2023-01-29,93,5,BATCH,2023-01-29 23:00:24.3990000,BATCH,2023-01-29 23:00:24.3990000
344049,20919,0.851428571428571,2023-01-29,95,5,BATCH,2023-01-29 23:00:25.6220000,BATCH,2023-01-29 23:00:25.6220000
343806,20919,0.851428571428571,2023-01-28,95,5,BATCH,2023-01-28 23:00:27.8500000,BATCH,2023-01-28 23:00:27.8500000
343740,19900,0.904761904761905,2023-01-28,93,5,BATCH,2023-01-28 23:00:23.6450000,BATCH,2023-01-28 23:00:23.6450000
343756,23199,0.153846153846154,2023-01-28,94,5,BATCH,2023-01-28 23:00:23.9910000,BATCH,2023-01-28 23:00:23.9910000
343508,23199,0.153846153846154,2023-01-27,94,5,BATCH,2023-01-27 23:00:27.2040000,BATCH,2023-01-27 23:00:27.2040000
343467,19900,0.904761904761905,2023-01-27,93,5,BATCH,2023-01-27 23:00:25.9130000,BATCH,2023-01-27 23:00:25.9130000
343562,20919,0.851428571428571,2023-01-27,95,5,BATCH,2023-01-27 23:00:31.7840000,BATCH,2023-01-27 23:00:31.7840000
339386,20919,0.857142857142857,2023-01-26,95,5,BATCH,2023-01-26 23:00:29.2910000,BATCH,2023-01-26 23:00:29.2910000
339261,19900,0.904761904761905,2023-01-26,93,5,BATCH,2023-01-26 23:00:23.4880000,BATCH,2023-01-26 23:00:23.4880000
339339,23199,0.153846153846154,2023-01-26,94,5,BATCH,2023-01-26 23:00:25.9990000,BATCH,2023-01-26 23:00:25.9990000
330414,23199,0.153846153846154,2023-01-25,94,5,BATCH,2023-01-25 23:00:33.8940000,BATCH,2023-01-25 23:00:33.8940000
330337,19900,0.904761904761905,2023-01-25,93,5,BATCH,2023-01-25 23:00:30.2190000,BATCH,2023-01-25 23:00:30.2190000
330460,20919,0.879310344827586,2023-01-25,95,5,BATCH,2023-01-25 23:00:39.6690000,BATCH,2023-01-25 23:00:39.6690000
329549,20919,0.775862068965517,2023-01-24,95,5,BATCH,2023-01-24 23:19:00.0950000,BATCH,2023-01-24 23:19:00.0950000
329434,19900,0.895238095238095,2023-01-24,93,5,BATCH,2023-01-24 23:00:29.4920000,BATCH,2023-01-24 23:00:29.4920000
329503,23199,0.153846153846154,2023-01-24,94,5,BATCH,2023-01-24 23:00:35.6670000,BATCH,2023-01-24 23:00:35.6670000
329234,23199,0.128205128205128,2023-01-23,94,5,BATCH,2023-01-23 23:00:38.7790000,BATCH,2023-01-23 23:00:38.7790000
329116,19900,0.942857142857143,2023-01-23,93,5,BATCH,2023-01-23 23:00:30.1230000,BATCH,2023-01-23 23:00:30.1230000
329186,20919,0.769230769230769,2023-01-23,95,5,BATCH,2023-01-23 23:00:35.1950000,BATCH,2023-01-23 23:00:35.1950000
328974,20919,0.769230769230769,2023-01-22,95,5,BATCH,2023-01-22 23:00:39.1150000,BATCH,2023-01-22 23:00:39.1150000
328937,19900,0.885714285714286,2023-01-22,93,5,BATCH,2023-01-22 23:00:34.8470000,BATCH,2023-01-22 23:00:34.8470000
328927,23199,0.128205128205128,2023-01-22,94,5,BATCH,2023-01-22 23:00:33.8940000,BATCH,2023-01-22 23:00:33.8940000
328717,23199,0.282051282051282,2023-01-21,94,5,BATCH,2023-01-21 23:00:31.9680000,BATCH,2023-01-21 23:00:31.9680000
328675,19900,0.866666666666667,2023-01-21,93,5,BATCH,2023-01-21 23:00:30.5240000,BATCH,2023-01-21 23:00:30.5240000
328778,20919,0.660714285714286,2023-01-21,95,5,BATCH,2023-01-21 23:00:38.7620000,BATCH,2023-01-21 23:00:38.7620000
324086,20919,0.630952380952381,2023-01-20,95,5,BATCH,2023-01-21 00:03:05.7790000,BATCH,2023-01-21 00:03:05.7790000
323876,19900,0.79047619047619,2023-01-20,93,5,BATCH,2023-01-20 23:46:24.1610000,BATCH,2023-01-20 23:46:24.1610000
323951,23199,0.282051282051282,2023-01-20,94,5,BATCH,2023-01-20 23:46:31.2740000,BATCH,2023-01-20 23:46:31.2740000
318497,23199,0.282051282051282,2023-01-19,94,5,BATCH,2023-01-19 23:00:25.6140000,BATCH,2023-01-19 23:00:25.6140000
318451,19900,0.8,2023-01-19,93,5,BATCH,2023-01-19 23:00:23.9930000,BATCH,2023-01-19 23:00:23.9930000
318555,20919,0.613095238095238,2023-01-19,95,5,BATCH,2023-01-19 23:00:31.0890000,BATCH,2023-01-19 23:00:31.0890000
317211,20919,0.652941176470588,2023-01-18,95,5,BATCH,2023-01-18 23:00:30.5310000,BATCH,2023-01-18 23:00:30.5310000
317123,19900,0.847619047619048,2023-01-18,93,5,BATCH,2023-01-18 23:00:24.0700000,BATCH,2023-01-18 23:00:24.0700000
317163,23199,0.358974358974359,2023-01-18,94,5,BATCH,2023-01-18 23:00:25.3660000,BATCH,2023-01-18 23:00:25.3660000
315214,23199,0.358974358974359,2023-01-17,94,5,BATCH,2023-01-17 23:01:01.3450000,BATCH,2023-01-17 23:01:01.3450000
315170,19900,0.895238095238095,2023-01-17,93,5,BATCH,2023-01-17 23:00:58.6820000,BATCH,2023-01-17 23:00:58.6820000
315260,20919,0.658959537572254,2023-01-17,95,5,BATCH,2023-01-17 23:01:07.8890000,BATCH,2023-01-17 23:01:07.8890000
314716,20919,0.647398843930636,2023-01-16,95,5,BATCH,2023-01-16 23:04:35.6320000,BATCH,2023-01-16 23:04:35.6320000
